policy,seed,type,instance,nnodes,nlps,stime,gap,status,walltime,proctime
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_68.lp,3560,3577,8.87,0.0,optimal,11.077646157704294,11.003137947000141
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_68.lp,15634,16182,32.5,0.0,optimal,40.53643496707082,40.444429647000106
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_69.lp,1628,1771,4.25,0.0,optimal,5.306787606794387,5.271565007999925
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_69.lp,1628,1771,4.05,0.0,optimal,5.116470814216882,5.105011601000115
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_70.lp,35763,31733,74.87,0.0,optimal,94.33007113123313,94.07687914899998
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_70.lp,35763,31733,70.49,0.0,optimal,90.53482426982373,90.32763372599948
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_71.lp,1549,1540,4.35,0.0,optimal,5.475959114730358,5.4456740519999585
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_71.lp,1549,1540,4.13,0.0,optimal,5.296059009153396,5.284045509999487
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_72.lp,10074,9045,19.69,0.0,optimal,24.737200795672834,24.599692617000073
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_72.lp,6053,5799,13.14,0.0,optimal,16.748096825089306,16.70980718300052
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_73.lp,16071,14610,38.26,0.0,optimal,49.617989995051175,49.48761884600026
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_73.lp,15965,14951,35.37,0.0,optimal,46.27980276523158,46.173532750999584
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_74.lp,1910,2537,6.36,0.0,optimal,7.915649155154824,7.878302656000415
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_74.lp,1995,2672,6.21,0.0,optimal,7.791292984969914,7.773115930000131
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_75.lp,14225,13857,36.1,0.0,optimal,46.483110271859914,46.341114298999855
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_75.lp,14225,13857,34.41,0.0,optimal,44.92847695015371,44.826264807999905
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_76.lp,2161,2383,5.47,0.0,optimal,6.793532524257898,6.75565596099932
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_76.lp,2161,2383,5.16,0.0,optimal,6.554606673773378,6.539540375999422
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_77.lp,5964,6386,15.71,0.0,optimal,19.653655126225203,19.591921645000184
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_77.lp,5964,6386,14.8,0.0,optimal,18.880475582089275,18.83735405600055
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_78.lp,2797,2837,7.04,0.0,optimal,8.98414566507563,8.65969124000003
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_78.lp,2797,2837,6.62,0.0,optimal,8.374203275889158,8.353870488999746
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_79.lp,2882,3442,8.44,0.0,optimal,10.368782856035978,10.319353072000013
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_79.lp,1862,2209,5.51,0.0,optimal,6.979814356192946,6.963884337999843
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_80.lp,722,884,2.42,0.0,optimal,3.141915347892791,3.1193272249993242
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_80.lp,722,884,2.31,0.0,optimal,3.013477839063853,3.0065471349998916
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_81.lp,9455,8491,18.61,0.0,optimal,23.28248640196398,23.21553169500021
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_81.lp,5634,5895,13.22,0.0,optimal,16.79089187923819,16.752552590999585
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_82.lp,13024,13733,39.64,0.0,optimal,51.462797813117504,51.30054373100029
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_82.lp,13024,13733,38.08,0.0,optimal,49.94581826264039,49.83145139000044
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_83.lp,107570,98716,257.28,0.0,optimal,327.3215080150403,326.5563300849999
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_83.lp,54091,51443,127.31,0.0,optimal,163.3391162827611,162.96533029300008
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_84.lp,3492,3712,9.34,0.0,optimal,11.737858292181045,11.685422409000239
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_84.lp,3492,3712,8.76,0.0,optimal,11.328685713000596,11.303015073999632
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_85.lp,14228,13622,34.44,0.0,optimal,43.32295465096831,43.20807839999907
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_85.lp,14228,13622,32.41,0.0,optimal,41.7047944762744,41.60843056200065
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_86.lp,5069,5446,14.14,0.0,optimal,18.040622629225254,17.810808853999333
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_86.lp,2909,3050,6.06,0.0,optimal,7.716853175777942,7.699028826000358
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_87.lp,1224,1624,4.37,0.0,optimal,5.457576767075807,5.358289495001372
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_87.lp,1752,2344,5.55,0.0,optimal,7.060968440026045,7.045019126000625
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_88.lp,27786,28469,75.11,0.0,optimal,95.82576885120943,95.58666321900091
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_88.lp,26321,27040,68.2,0.0,optimal,87.64776358287781,87.44930987500084
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_89.lp,2495,2254,6.37,0.0,optimal,8.376557293813676,8.350418348998573
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_89.lp,2495,2254,6.17,0.0,optimal,8.217599949799478,8.199156071999823
